kashmiri;Kashmiri;Kashmiri;Kaschmirisch;;;;;;;;;;;x
kazak;Kazaka;Kazak;Kasachisch;;;;;;;;;;;x
kefficho;Omotica;;;;;;;;;;;;;x
khasi;Khasi;;;;;;;;;;;;;x
khmer;Khmer;Khmer;Khmer;;;;;;;;;;;x
khmu;Khmu;;;;;;;;;;;;;x
khoisan;San;Khoïsan;Khoisan;;;;;;;;;;;x
kikuyu;Kikuyu–Kamba;;;;;;;;;;;;;x
kingwana;Kingwana;;;;;;;;;;;;;x
kirgiz;Kirghiza;Kirghize;Kirgisisch;;;;;;;;;;;x
korean;Coreana;Coréen;Koreanisch;;;;;;;;;;;x
kreol;Creola;;;;;;;;;;;;;x
kru;Kru;Kru;Kru;;;;;;;;;;;x
kuba;Bakuba;;;;;;;;;;;;;x
kuki-chin;Kuki-Chin;;;;;;;;;;;;;x
kurdish;Curda;Kurde;Kurdisch;;;;;;;;;;;x
lacustrine_bantu;Bantu Lacustre;;;;;;;;;;;;;x
lao;Lao;Lao;Lao;;;;;;;;;;;x
latvian;Lettone;Letton;Lettisch;;;;;;;;;;;x
lendu;Lendu;;;;;;;;;;;;;x
lezgins;Lesga;;;;;;;;;;;;;x
libyan;Alliybi;;;;;;;;;;;;;x
lithuanian;Lituana;Lituanien;Litauisch;;;;;;;;;;;x
lomwe;Lomwe;Lomué;Lomwe;;;;;;;;;;;x
luba;Luba;Luba;Luba;;;;;;;;;;;x
lunda;Lunda;Lunda;Lunda;;;;;;;;;;;x
luo;Luo;Luo;Luo;;;;;;;;;;;x
lurish;Mazanderani;;;;;;;;;;;;;x
maasai;Kalenjin-Maasai;;;;;;;;;;;;;x
maghrebi;Maghrebina;Maghrébin;Maghrebisch;;;;;;;;;;;x
malagasy;Malagascia;Malgache;Malagasy;;;;;;;;;;;x
malay;Malese;Malais;Malaiisch;;;;;;;;;;;x
malayalam;Malayalam;Malayalam;Malayalam;;;;;;;;;;;x
maltese;Maltese;Maltais;Maltesisch;;;;;;;;;;;x
manchu;Manciù;Mandchou;Mandschurisch;;;;;;;;;;;x
mande;Malinke;Mandé;Mande;;;;;;;;;;;x
manipuri;Manipuri;Meitei;Manipurisch;;;;;;;;;;;x
maori;Maori;Maori;Maori;;;;;;;;;;;x
marathi;Marathi;Marathi;Marathi;;;;;;;;;;;x
mashriqi;Mashriqi;Machrékien;Mashriqi;;;;;;;;;;;x
maures;Mauri;Maure;Mauren;;;;;;;;;;;x
mayan;Maya;Maya;Maya;;;;;;;;;;;x
melanesian;Melanesiana;Mélanésien;Melanesisch;;;;;;;;;;;x
metis;Metis;Métis;Metis;;;;;;;;;;;x
mexican;Messicana;Mexicain;Mexikanisch;;;;;;;;;;;x
miao;Miao;Miao;Miao;;;;;;;;;;;x
micronesian;Micronesiana;Micronésien;Micronesisch;;;;;;;;;;;x
min;Min;Min;Min;;;;;;;;;;;x
mindanao;Mindanao;;;;;;;;;;;;;x
mishmi;Mishmi;;;;;;;;;;;;;x
miskito;Mosquito;;;;;;;;;;;;;x
misri;Misri;Misri;Misri;;;;;;;;;;;x
mixtec;Zoque;;;;;;;;;;;;;x
mizrahi;Mizrahi;;;;;;;;;;;;;x
moluccan;Molucchese;Moluquais;Molukkisch;;;;;;;;;;;x
mongo;Mongo;Mongo;Mongo;;;;;;;;;;;x
mongol;Mongola;Mongole;Mongolisch;;;;;;;;;;;x
mossi;Mossi;Mossi;Mossi;;;;;;;;;;;x
mullato;Mulatta;;;;;;;;;;;;;x
muscogee;Creek;;;;;;;;;;;;;x
nahua;Nahua;Nahua;Nahua;;;;;;;;;;;x
nanfaren;Han del Sud;;;;;;;;;;;;;x
native_american_minor;Nativa Americana;Amérindien;Amerikanische Ureinwohner;;;;;;;;;;;x
navajo;Navajo;Navajo;Navajo;;;;;;;;;;;x
neo_zelandais;Neozelandese;;;;;;;;;;;;;x
nepali;Nepalese;;;;;;;;;;;;;x
nez_perce;Nez Perce;;;;;;;;;;;;;x
nguni;Ndebele;Nguni;Nguni;;;;;;;;;;;x
nicobarese;Nicobarese;;;;;;;;;;;;;x
nilotic;Nilotica;;;;;;;;;;;;;x
north_andean;Andina del Nord;;;;;;;;;;;;;x
north_caucasian;Circassa;;;;;;;;;;;;;x
north_german;Basso Tedesca;;;;;;;;;;;;;x
north_italian;Italiana del Nord;Italien du nord;Norditalienisch;;;;;;;;;;;x
norwegian;Norvegese;Norvégien;Norwegisch;;;;;;;;;;;x
nuba;Nuba;Nuba;Nuba;;;;;;;;;;;x
nuer;Nuer;Nuer;Nuer;;;;;;;;;;;x
nyasa;Nyasa;;;;;;;;;;;;;x
occitan;Occitana;Occitain;Occitanisch;;;;;;;;;;;x
oriya;Oriya;Oriya;Oriya;;;;;;;;;;;x
oromo;Oromo;Oromo;Oromo;;;;;;;;;;;x
ossetian;Osseziana;;;;;;;;;;;x
ovimbundu;Ovimbundu;Ovimbundu;Ovimbundu;;;;;;;;;;;x
panjabi;Panjabi;Penjabi;Pundschabisch;;;;;;;;;;;x
paraguayan;Paraguayana;;;;;;;;;;;;;x
pashtun;Pashtun;Pachtoune;Paschtu;;;;;;;;;;;x
patagonian;Araucaniana;;;;;;;;;;;;;x
pawnee;Pawnee;;;;;;;;;;;;;x
persian;Persiana;Perse;Persisch;;;;;;;;;;;x
peruvian;Peruviana;;;;;;;;;;;;;x
plateau_indian;Flathead;;;;;;;;;;;;;x
platinean;Platineana;Platinien;Platineisch;;;;;;;;;;;x
polar_bears;Polare;;Polarbären;;;;;;;;;;;x
polish;Polacca;Polonais;Polnisch;;;;;;;;;;;x
polynesian;Polinesiana;Polynésien;Polynesisch;;;;;;;;;;;x
portuguese;Portoghese;Portugais;Portugiesisch;;;;;;;;;;;x
pomak;Pomak;;;;;;;;;;;;;x
pueblo;Pueblo;Pueblo;Pueblo;;;;;;;;;;;x
quechua;Quechua;Quechua;Quechua;;;;;;;;;;;x
rajput;Rajput;Rajput;Rajputisch;;;;;;;;;;;x
rhinelander;Renana;;;;;;;;;;;;;x
romanian;Rumena;Roumain;Rumänisch;;;;;;;;;;;x
romansh;Retoromanza;;;;;;;;;;;;;x
ruanda;Hutu;;;;;;;;;;;;;x
russian;Russa;Russe;Russisch;;;;;;;;;;;x
sami;Sami;Sami;Sami;;;;;;;;;;;x
sara;Sara-Baguirmi;;;;;;;;;;;;;x
sardinian;Sarda;;;;;;;;;;;;;x
sart;Sart;;;;;;;;;;;;;x
scots_gaelic;Scozzese Gaelica;;;;;;;;;;;;;x
scottish;Scozzese;;;;;;;;;;;;;x
seminole;Seminole;;;;;;;;;;;;;x
sena;Sena;Sena;Sena;;;;;;;;;;;x
senufo;Senufo;Sénoufo;Senufo;;;;;;;;;;;x
sephardic;Sefardica;;;;;;;;;;;;;x
serb;Serba;Serbe;Serbisch;;;;;;;;;;;x
shan;Shan;Shan;Shan;;;;;;;;;;;x
shona;Shona;Shona;Shona;;;;;;;;;;;x
shoshone;Shoshone;;;;;;;;;;;;;x
siberian;Siberiana Minore;;;;;;;;;;;;;x
sidama;Sidamo;;;;;;;;;;;;;x
sindi;Sindi;Sindi;Sindi;;;;;;;;;;;x
sinhala;Sinhala;Cingalais;Sinhalesisch;;;;;;;;;;;x
slovak;Slovacca;Slovaque;Slowakisch;;;;;;;;;;;x
slovene;Slovena;Slovène;Slowenisch;;;;;;;;;;;x
somali;Somala;Somali;Somali;;;;;;;;;;;x
songhai;Songhai;Songhaï;Songhai;;;;;;;;;;;x
sotho;Basotho;;;;;;;;;;;;;x
south_andean;Andina del Sud;;;;;;;;;;;;;x
south_forest_bantu;Bantu Centrale;;;;;;;;;;;;;x
south_german;Alto Tedesca;;;;;;;;;;;;;x
south_italian;Italiana del Sud;Italien du sud;Süditalienisch;;;;;;;;;;;x
southern_bantu;Bantu Meridionale;;;;;;;;;;;;;x
spanish;Spagnola;Espagnol;Spanisch;;;;;;;;;;;x
sudanese;Sudanese;Soudanais;Sudanesisch;;;;;;;;;;;x
syriac;Siriaca;;;;;;;;;;;;;x
swahili;Swahili;Swahili;Swahili;;;;;;;;;;;x
swedish;Svedese;Suédois;Schwedisch;;;;;;;;;;;x
tajik;Tagica;Tadjik;Tadschikisch;;;;;;;;;;;x
tamil;Tamil;Tamoul;Tamilisch;;;;;;;;;;;x
tarascan;Mesoamericana;Tarasque;Tarascanisch;;;;;;;;;;;x
tatar;Tatara;Tatar;Tatarisch;;;;;;;;;;;x
teda;Toubou;;;;;;;;;;;;;x
tehuelche;Tehuelche;;;;;;;;;;;;;x
telegu;Telegu;Telegu;Telegu;;;;;;;;;;;x
texan;Texana;Texan;Texanisch;;;;;;;;;;;x
thai;Thai;Thaï;Thai;;;;;;;;;;;x
tibetan;Tibetana;Tibétain;Tibetisch;;;;;;;;;;;x
tigray;Tigrina;;;;;;;;;;;;;x
tiv;Cross River;;;;;;;;;;;;;x
tlingit;Koloshi;;;;;;;;;;;;;x
tonga;Tsonga;Tonga;Tonga;;;;;;;;;;;x
tswana;Tswana;Tswana;Tswana;;;;;;;;;;;x
tupinamba;Tupi;Tupinamba;Tupinamba;;;;;;;;;;;x
turkish;Turca;Turque;Türkisch;;;;;;;;;;;x
turkmen;Turkmena;Turkmène;Turkmenisch;;;;;;;;;;;x
ubangian;Ngbandi;;;;;;;;;;;;;x
ugrian;Ugrica;Ougrien;Ugrisch;;;;;;;;;;;x
uighur;Uigura;Ouïgour;Uighurisch;;;;;;;;;;;x
ukrainian;Ucraina;Ukrainien;Ukrainisch;;;;;;;;;;;x
uruguayan;Uruguayana;;;;;;;;;;;;;x
ute;Ute;;;;;;;;;;;;;x
uzbek;Uzbeka;Ouzbek;Usbekisch;;;;;;;;;;;x
venezuelan;Venezuelana;;;;;;;;;;;;;x
vietnamese;Vietnamita;Vietnamien;Vietnamesisch;;;;;;;;;;;x
wallonian;Vallone;;;;;;;;;;;;;x
welsh;Gallese;;;;;;;;;;;;;x
western_nigritic;Nigritica Occidentale;;;;;;;;;;;;;x
western_slavic;Sorba;;;;;;;;;;;;;x
wolof;Wolof;Ouolof;Wolof;;;;;;;;;;;x
xhosa;Xhosa;Xhosa;Xhosa;;;;;;;;;;;x
yakut;Jakuta;Yakoute;Jakutisch;;;;;;;;;;;x
yankee;Yankee;Yankee;Yankee;;;;;;;;;;;x
yanomami;Yanomami;;;;;;;;;;;;;x
yao;Yao-Makonde;;;;;;;;;;;;;x
yaqui;Yaqui;;;;;;;;;;;;;x
yazidis;Yazidi;;;;;;;;;;;;;x
yi;Yi;Yi;Yi;;;;;;;;;;;x
yoruba;Yoruba;Yoruba;Yoruba;;;;;;;;;;;x
yue;Yue;Yue;Yue;;;;;;;;;;;x
yupik;Yup’ik;;;;;;;;;;;;;x
zapotec;Zapoteca;Zapotec;Zapotec;;;;;;;;;;;x
zhuang;Zhuang;Zhuang;Zhuang;;;;;;;;;;;x
zulu;Zulu;Zoulou;Zulu;;;;;;;;;;;x
