resolute;Deciso §G+2 Difesa;Résolu;Resolut;;;;;;;;;;;x
resourceful;Intraprendente §R-1 Difesa;Ingénieux;Findig;;;;;;;;;;;x
rising_star;Stella Nascente;Étoile montante;Aufsteigender Stern;;;;;;;;;;;x
romantic;Romantico;Romantique;Romantisch;;;;;;;;;;;x
sad_sack;Scalcagnato §R-2 Attacco;Raté;Trauriger Sack;;;;;;;;;;;x
scared;Pauroso §R-1 Difesa;Craintif;Verängstigt;;;;;;;;;;;x
school_of_defense;Scuola di Difesa §B+3 Difesa;École de défense;Schule der Verteidigung;;;;;;;;;;;x
school_of_firepower;Scuola di Potenza di Fuoco §W+1 Attacco;École de la puissance de feu;Schule der Feuerkraft;;Escuela de la potencia de fuego;;;;;;;;;x
school_of_offense;Scuola di Offesa §W+1 Attacco;École d'attaque;Schule der Offensive;;;;;;;;;;;x
school_of_the_bayonet;Scuola della Baionetta §G+2 Attacco §W+1 Difesa;École de la baïonnette;Schule des Bajonetts;;;;;;;;;;;x
secretive;Riservato;;;;;;;;;;;;;x
sharp;Arguto;Malin;Klug;;;;;;;;;;;x
shirker;Lavativo §R-1 Difesa;Tire-au-flanc;Drückeberger;;;;;;;;;;;x
shrinking_violet;Mammoletta;Timoré;Mauerblümchen;;;;;;;;;;;x
skilled;Qualificato §W+1 Attacco;Talentueux;Geschickt;;;;;;;;;;;x
smart_p;Scaltro;Habile;Schlau;;;;;;;;;;;x
soft;Molle §R-2 Attacco;Indolent;Weich;;;;;;;;;;;x
soldierly;Militaresco §W+1 Attacco;Militaire;Soldatisch;;;;;;;;;;;x
spineless;Rammollito §R-2 Attacco;Mou;Rückgratlos;;;;;;;;;;;x
spirited;Vivace §G+2 Difesa;Fougueux;Sprühend;;;;;;;;;;;x
spoiled;Viziato §G+2 Attacco;Gâté;Verwöhnt;;;;;;;;;;;x
stalwart;Fedele §W+1 Attacco§! §W+1 Difesa;Robuste;Robust;;;;;;;;;;;x
steadfast;Saldo §G+2 Attacco;Inébranlable;Solide;;;;;;;;;;;x
stout;Caparbio §W+1 Difesa;Solide;Beherzt;;;;;;;;;;;x
stouthearted;Valente §W+1 Attacco;Intrépide;Beherzt;;;;;;;;;;;x
strange;Strano;Étrange;Merkwürdig;;;;;;;;;;;x
sucker;Idiotoa §R-1 Attacco;Gogo;Trottel;;;;;;;;;;;x
sycophant;Lacché;Flagorneur;Kriecher;;;;;;;;;;;x
tactful;Discreto;Délicat;Taktvoll;;;;;;;;;;;x
timid;Timido §R-1 Attacco;Timide;Furchtsam;;;;;;;;;;;x
toady;Adulatore §W+1 Attacco;Flatteur;Schleimer;;;;;;;;;;;x
uncommonly_young;Straordinariamente Giovane §W+1 Attacco§! §W+1 Difesa;Singulièrement jeune;Ungewöhnlich jung;;;;;;;;;;;x
undisciplined;Indisciplinato;Indiscipliné;Undiszipliniert;;;;;;;;;;;x
unfit;Inadeguato §R-2 Attacco;Inapte;Ungeeignet;;;;;;;;;;;x
unflinching;Incrollabile §B+3 Attacco;Opiniâtre;Entschlossen;;;;;;;;;;;x
unmanly;Effemminato §R-4 Attacco;Lâche;Unmännlich;;;;;;;;;;;x
unqualified;Non Qualificato;Non qualifié;Unqualifiziert;;;;;;;;;;;x
unruly;Insubordinato;Insoumis;Widerborstig;;;;;;;;;;;x
unsound;Malato;Dangereux;Unzuverlässig;;;;;;;;;;;x
vainglorious;Vanaglorioso;Vaniteux;Prahlerisch;;;;;;;;;;;x
vicious;Feroce §G+2 Attacco;Violent;Bösartig;;;;;;;;;;;x
war_college;Scuola Militare §W+1 Attacco;École militaire;Militärakademie;;;;;;;;;;;x
warmonger;Bellicoso;Belliciste;Kriegstreiber;;;;;;;;;;;x
womanizer;Casanova;Coureur de jupons;Schürzenjäger;;;;;;;;;;;x
wrathful;Iroso §G+2 Attacco;Courroucé;Zornerfüllt;;;;;;;;;;;x
wretched;Miserabile §R-1 Attacco;Misérable;Jämmerlich;;;;;;;;;;;x
yellow;Impaurito §R-4 Attacco;Trouillard;Memme;;;;;;;;;;;x
yesman;Sempre d'Accordo;Béni-oui-oui;Jasager;;;;;;;;;;;x
