EVTOPTA152009874;Un giorno mesto per il nostro paese.;;;;;;;;;;;;;x
EVTDESC152009875;Scattered gunfire can be heard echoing through the empty streets of London as the last pockets of resistance to the $FROMCOUNTRY_ADJ$ occupation are quelled. The parliament houses in the Palace of Westminster lay empty while $FROMCOUNTRY_ADJ$ soldiers run up and down placing explosives in the silent corridors. A $FROMCOUNTRY_ADJ$ general silently read the orders that came from the $FROMCOUNTRY_ADJ$ capital with instructions to destroy the Palace in an attempt to crush the $COUNTRY_ADJ$ spirit. The explosives are detonated at the same time as the Clock Tower bell strike its precise hourly strike. The tower is engulfed by flames as parts of the western palace collapse, with pieces of the Big Ben landing on the Thames along with other debris while nearby buildings are hit by flaming debris and catch fire. $FROMCOUNTRY_ADJ$ soldiers watch and cherish from a safe distance as the glass that once contained the phrase ‘DOMINE SALVAM FAC REGINAM NOSTRAM VICTORIAM PRIMAM’ rains on the ground. Nearby, $FROMCOUNTRY_ADJ$ soldiers storm the Buckingham Palace just to find out that the $MONARCHTITLE$ has already fled the country. They hoist the $FROMCOUNTRY_ADJ$ flag and turn to see the smoke rising in the horizon. London is lost.;;;;;;;;;;;;;x
EVTNAME152009875;The Fall of the Palace of Westminster;;;;;;;;;;;;;x
EVTDESC190419120;Sell Fort Ross to the Mexican citizen John Sutter?;;;;;;;;;;;;;x
EVTNAME190419120;Fort Ross Purchase?;;;;;;;;;;;;;x
EVTOPTA190419120;We gladly accept.;;;;;;;;;;;;;x
EVTOPTB190419120;We refuse.;;;;;;;;;;;;;x
EVTDESC190419121;$FROMCOUNTRY$ has agreed to sell the Fort Ross trading post to us! Long live $COUNTRY$!;;;;;;;;;;;;;x
EVTNAME190419121;$FROMCOUNTRY$ Accepts!;;;;;;;;;;;;;x
EVTOPTA190419121;Excellent.;;;;;;;;;;;;;x
EVTDESC190419122;$MONARCHTITLE$, negotiations with $FROMCOUNTRY$ over Fort Ross have stalled, and they have declined to sell us the colony.;;;;;;;;;;;;;x
EVTNAME190419122;$FROMCOUNTRY$ Declines!;;;;;;;;;;;;;x
EVTOPTA190419122;Hm, I see.;;;;;;;;;;;;;x
EVTDESC232000000;I saw, about four miles to the left, a sheet of water, which ultimately proved to be a creek and the southernmost part of what the Arabs call the Ukerewe Sea. Convinced that I finally found the source of the Nile, I went down a grassy and jungled depression into a deep, dirty, viscid nullah, which communicated with the southern end of the creek, which we named Jordan. As we followed the creek, that increased in breadth as it extended northwards, we saw many little islands in Ukerewe, well wooded, standing boldly out of the water. The journey continued through another tortuous day until we reached the village of Isamiro, where the view was clearer and better. In the distant horizon a calm sea line started to appear between north and west. Even in a well-known country the view would have attracted attention for its placid beauty, he thought to himself. He felt he had solved the great old riddle.;;;;;;;;;;;;;x
EVTNAME232000000;The Source of the Nile Discovered?;;;;;;;;;;;;;x
EVTOPTA232000000;We shall name it…;;;;;;;;;;;;;x
EVTOPTB232000000;Perhaps it should be called…;;;;;;;;;;;;;x
EVTOPTC232000000;Our $MONARCHTITLE$ would be satisfied with the name…;;;;;;;;;;;;;x
EVTOPTD232000000;This great body of water will be known as…;;;;;;;;;;;;;x
EVTOPTE232000000;We need a name worthy of its beauty…;;;;;;;;;;;;;x
EVTDESC232000003;One of our explorers found a massive body of water in Africa, and he claims that it's the true source of the Nile! Upon preliminary reports, it seems that what was found is a huge lake that might as well be the source of the Nile. He insists we should call this discovery Lake Victoria.;;;;;;;;;;;;;x
EVTOPTA232000003;Oh well.;;;;;;;;;;;;;x
EVTDESC370000002;The factories extend their flanks of fouler brick one after another, bare, with shutter-less windows, like economical and colossal prisons… and inside, lit by gas-jets and deafened by the uproar of their own labour, toil thousands of workmen, penned in, regimented, hands active, feet motionless, all day and every day, mechanically serving their machines…’ \n The hard work that the city’s workers perform has outraged many, and a committee has been formed to tackle the rough working conditions.;;;;;;;;;;;;;x
EVTNAME370000002;Long Work Hours;;;;;;;;;;;;;x
EVTOPTA370000002;We should consider legislation to change this.;;;;;;;;;;;;;x
EVTOPTB370000002;Hard work is the foundation of a good moral character.;;;;;;;;;;;;;x
