jungle;Giungla;;;;;;;;;;;;;x
jungle_farmlands;Terreni Coltivati nella Giungla;;;;;;;;;;;;;x
jungle_hills;Giungla Collinare;;;;;;;;;;;;;x
jungle_monsoon;Giungla Monsonica;;;;;;;;;;;;;x
jungle_mountains;Giungla Montanica;;;;;;;;;;;;;x
mangrove;Palude di Mangrovie;;;;;;;;;;;;;x
mangrove_island;Isola di Mangrovie;;;;;;;;;;;;;x
marsh;Acquitrino;;;;;;;;;;;;;x
med_island;Isola Mediterranea;;;;;;;;;;;;;x
mining_district;Distretto Minerario;;;;;;;;;;;;;x
montane_boreal;Taiga Montana;;;;;;;;;;;;;x
montane_desert;Deserto Montano;;;;;;;;;;;;;x
montane_dry_forest;Foresta Secca Montana;;;;;;;;;;;;;x
montane_farmland;Terreni Coltivati Montani;;;;;;;;;;;;;x
montane_forest;Foresta Montana di Conifere;;;;;;;;;;;;;x
montane_mixed;Foresta Montana Mista;;;;;;;;;;;;;x
montane_monsoon_forest;Foresta Monsonica Montana;;;;;;;;;;;;;x
montane_pine_oak;Pino-querceto Montano;;;;;;;;;;;;;x
montane_steppe;Steppa Montana;;;;;;;;;;;;;x
montane_tundra;Tundra Montana;;;;;;;;;;;;;x
montane_woods;Bosco Montano;;;;;;;;;;;;;x
mountain;Pascolo Montano;;;;;;;;;;;;;x
ocean;Oceano;;;;;;;;;;;;;x
pine_island;Pineta Insulare;;;;;;;;;;;;;x
plains;Prateria;;;;;;;;;;;;;x
polar_island;Isola Polare;;;;;;;;;;;;;x
savanna;Savana;;;;;;;;;;;;;x
semi_desert_mountains;Macchia Montana;;;;;;;;;;;;;x
semidesert;Macchia;;;;;;;;;;;;;x
small_island;Isola Tropicale;;;;;;;;;;;;;x
caribbean_island;Isola Caraibica con Piantagioni;;;;;;;;;;;;;x
steppe;Steppa;;;;;;;;;;;;;x
steppe_hills;Steppa Collinare;;;;;;;;;;;;;x
steppe_island;Macchia Insulare;;;;;;;;;;;;;x
steppe_spiky;Selva;;;;;;;;;;;;;x
steppe_tropical;Arbusteto;;;;;;;;;;;;;x
swamp_forest;Acquitrino Boschivo;;;;;;;;;;;;;x
urban;Urbano;;;;;;;;;;;;;x
urban_ada_kaleh;Urbano;;;;;;;;;;;;;x
urban_adana;Urbano;;;;;;;;;;;;;x
urban_aden;Urbano;;;;;;;;;;;;;x
urban_agra;Urbano;;;;;;;;;;;;;x
urban_ahmedabad;Urbano;;;;;;;;;;;;;x
urban_aleppo;Urbano;;;;;;;;;;;;;x
urban_alexandria;Urbano;;;;;;;;;;;;;x
urban_algiers;Urbano;;;;;;;;;;;;;x
urban_amapala;Urbano;;;;;;;;;;;;;x
urban_amman;Urbano;;;;;;;;;;;;;x
urban_amsterdam;Urbano;;;;;;;;;;;;;x
urban_andorra_la_vella;Urbano;;;;;;;;;;;;;x
urban_ankara;Urbano;;;;;;;;;;;;;x
urban_annecy;Urbano;;;;;;;;;;;;;x
urban_antakya;Urbano;;;;;;;;;;;;;x
urban_antwerp;Urbano;;;;;;;;;;;;;x
urban_aqaba;Urbano;;;;;;;;;;;;;x
urban_arkhangelsk;Urbano;;;;;;;;;;;;;x
urban_asuncion;Urbano;;;;;;;;;;;;;x
urban_athens;Urbano;;;;;;;;;;;;;x
urban_atlanta;Urbano;;;;;;;;;;;;;x
urban_auckland;Urbano;;;;;;;;;;;;;x
urban_austin;Urbano;;;;;;;;;;;;;x
urban_ava;Urbano;;;;;;;;;;;;;x
urban_azores;Urbano;;;;;;;;;;;;;x
urban_baghdad;Urbano;;;;;;;;;;;;;x
urban_baku;Urbano;;;;;;;;;;;;;x
urban_bandar_abbas;Urbano;;;;;;;;;;;;;x
urban_bangkok;Urbano;;;;;;;;;;;;;x
urban_barcelona;Urbano;;;;;;;;;;;;;x
urban_basra;Urbano;;;;;;;;;;;;;x
urban_batavia;Urbano;;;;;;;;;;;;;x
urban_batumi;Urbano;;;;;;;;;;;;;x
urban_beirut;Urbano;;;;;;;;;;;;;x
urban_belfast;Urbano;;;;;;;;;;;;;x
urban_belgrade;Urbano;;;;;;;;;;;;;x
urban_berlin;Urbano;;;;;;;;;;;;;x
urban_bern;Urbano;;;;;;;;;;;;;x
urban_bilbao;Urbano;;;;;;;;;;;;;x
urban_birmingham;Urbano;;;;;;;;;;;;;x
urban_bogota;Urbano;;;;;;;;;;;;;x
urban_bombay;Urbano;;;;;;;;;;;;;x
urban_bordeaux;Urbano;;;;;;;;;;;;;x
urban_boston;Urbano;;;;;;;;;;;;;x
urban_bratislava;Urbano;;;;;;;;;;;;;x
urban_breslau;Urbano;;;;;;;;;;;;;x
urban_brest;Urbano;;;;;;;;;;;;;x
urban_bristol;Urbano;;;;;;;;;;;;;x
urban_brunswick;Urbano;;;;;;;;;;;;;x
urban_brussels;Urbano;;;;;;;;;;;;;x
urban_bucharest;Urbano;;;;;;;;;;;;;x
urban_buenos_aires;Urbano;;;;;;;;;;;;;x
urban_bukhara;Urbano;;;;;;;;;;;;;x
urban_bushire;Urbano;;;;;;;;;;;;;x
urban_caen;Urbano;;;;;;;;;;;;;x
urban_cairo;Urbano;;;;;;;;;;;;;x
urban_calcutta;Urbano;;;;;;;;;;;;;x
urban_canton;Urbano;;;;;;;;;;;;;x
urban_cape_coast;Urbano;;;;;;;;;;;;;x
urban_cape_town;Urbano;;;;;;;;;;;;;x
urban_caracas;Urbano;;;;;;;;;;;;;x
urban_cardiff;Urbano;;;;;;;;;;;;;x
urban_catania;Urbano;;;;;;;;;;;;;x
urban_cetatea_alba;Urbano;;;;;;;;;;;;;x
urban_cetinje;Urbano;;;;;;;;;;;;;x
urban_ceuta;Urbano;;;;;;;;;;;;;x
urban_chania;Urbano;;;;;;;;;;;;;x
urban_chemnitz;Urbano;;;;;;;;;;;;;x
urban_chicago;Urbano;;;;;;;;;;;;;x
urban_chisinau;Urbano;;;;;;;;;;;;;x
urban_cleveland;Urbano;;;;;;;;;;;;;x
urban_cluj;Urbano;;;;;;;;;;;;;x
urban_cologne;Urbano;;;;;;;;;;;;;x
urban_colombo;Urbano;;;;;;;;;;;;;x
urban_constanta;Urbano;;;;;;;;;;;;;x
urban_copenhagen;Urbano;;;;;;;;;;;;;x
urban_curacao;Urbano;;;;;;;;;;;;;x
urban_curitiba;Urbano;;;;;;;;;;;;;x
urban_cusco;Urbano;;;;;;;;;;;;;x
urban_damascus;Urbano;;;;;;;;;;;;;x
urban_danzig;Urbano;;;;;;;;;;;;;x
urban_delhi;Urbano;;;;;;;;;;;;;x
urban_derbend;Urbano;;;;;;;;;;;;;x
urban_detroit;Urbano;;;;;;;;;;;;;x
urban_dortmund;Urbano;;;;;;;;;;;;;x
urban_dresden;Urbano;;;;;;;;;;;;;x
urban_dubai;Urbano;;;;;;;;;;;;;x
urban_dublin;Urbano;;;;;;;;;;;;;x
urban_dubrovnik;Urbano;;;;;;;;;;;;;x
urban_dunkirk;Urbano;;;;;;;;;;;;;x
urban_dusseldorf;Urbano;;;;;;;;;;;;;x
urban_edinburgh;Urbano;;;;;;;;;;;;;x
urban_ekaterinburg;Urbano;;;;;;;;;;;;;x
urban_erivan;Urbano;;;;;;;;;;;;;x
urban_essen;Urbano;;;;;;;;;;;;;x
urban_fez;Urbano;;;;;;;;;;;;;x
urban_florence;Urbano;;;;;;;;;;;;;x
urban_fort_ross;Urbano;;;;;;;;;;;;;x
urban_fort_william;Urbano;;;;;;;;;;;;;x
urban_frankfurt;Urbano;;;;;;;;;;;;;x
urban_genoa;Urbano;;;;;;;;;;;;;x
urban_gibraltar;Urbano;;;;;;;;;;;;;x
urban_glasgow;Urbano;;;;;;;;;;;;;x
urban_goa;Urbano;;;;;;;;;;;;;x
urban_gonder;Urbano;;;;;;;;;;;;;x
urban_goteborg;Urbano;;;;;;;;;;;;;x
urban_granada;Urbano;;;;;;;;;;;;;x
urban_grand-bassam;Urbano;;;;;;;;;;;;;x
urban_grodno;Urbano;;;;;;;;;;;;;x
urban_guadalajara;Urbano;;;;;;;;;;;;;x
urban_guatemala_city;Urbano;;;;;;;;;;;;;x
urban_hainan;Urbano;;;;;;;;;;;;;x
urban_halifax;Urbano;;;;;;;;;;;;;x
urban_hamburg;Urbano;;;;;;;;;;;;;x
urban_hanoi;Urbano;;;;;;;;;;;;;x
urban_hanover;Urbano;;;;;;;;;;;;;x
urban_havana;Urbano;;;;;;;;;;;;;x
urban_hawaii;Urbano;;;;;;;;;;;;;x
urban_helsinki;Urbano;;;;;;;;;;;;;x
urban_herat;Urbano;;;;;;;;;;;;;x
urban_hong_kong;Urbano;;;;;;;;;;;;;x
urban_hue;Urbano;;;;;;;;;;;;;x
urban_hyderabad;Urbano;;;;;;;;;;;;;x
urban_iasi;Urbano;;;;;;;;;;;;;x
urban_iraklion;Urbano;;;;;;;;;;;;;x
urban_irkutsk;Urbano;;;;;;;;;;;;;x
urban_isfahan;Urbano;;;;;;;;;;;;;x
urban_isle_of_man;Urbano;;;;;;;;;;;;;x
urban_istanbul;Urbano;;;;;;;;;;;;;x
urban_jaipur;Urbano;;;;;;;;;;;;;x
urban_jamaica;Urbano;;;;;;;;;;;;;x
urban_jerusalem;Urbano;;;;;;;;;;;;;x
urban_kabul;Urbano;;;;;;;;;;;;;x
urban_kalat;Urbano;;;;;;;;;;;;;x
urban_kandahar;Urbano;;;;;;;;;;;;;x
urban_karachi;Urbano;;;;;;;;;;;;;x
urban_karlsruhe;Urbano;;;;;;;;;;;;;x
urban_kashgar;Urbano;;;;;;;;;;;;;x
urban_kassel;Urbano;;;;;;;;;;;;;x
urban_kathmandu;Urbano;;;;;;;;;;;;;x
urban_kaunas;Urbano;;;;;;;;;;;;;x
urban_kazan;Urbano;;;;;;;;;;;;;x
urban_kerch;Urbano;;;;;;;;;;;;;x
urban_kermanshah;Urbano;;;;;;;;;;;;;x
urban_kharkov;Urbano;;;;;;;;;;;;;x
urban_khiva;Urbano;;;;;;;;;;;;;x
urban_kiev;Urbano;;;;;;;;;;;;;x
urban_kobe;Urbano;;;;;;;;;;;;;x
urban_koblenz;Urbano;;;;;;;;;;;;;x
urban_kodiak;Urbano;;;;;;;;;;;;;x
urban_kokand;Urbano;;;;;;;;;;;;;x
urban_konigsberg;Urbano;;;;;;;;;;;;;x
urban_konya;Urbano;;;;;;;;;;;;;x
urban_krakow;Urbano;;;;;;;;;;;;;x
urban_kwangchowan;Urbano;;;;;;;;;;;;;x
urban_kyoto;Urbano;;;;;;;;;;;;;x
urban_la_coruna;Urbano;;;;;;;;;;;;;x
urban_la_paz;Urbano;;;;;;;;;;;;;x
urban_lahore;Urbano;;;;;;;;;;;;;x
urban_larochelle;Urbano;;;;;;;;;;;;;x
urban_leeds;Urbano;;;;;;;;;;;;;x
urban_leipzig;Urbano;;;;;;;;;;;;;x
urban_lhasa;Urbano;;;;;;;;;;;;;x
urban_liege;Urbano;;;;;;;;;;;;;x
urban_lille;Urbano;;;;;;;;;;;;;x
urban_lima;Urbano;;;;;;;;;;;;;x
urban_linz;Urbano;;;;;;;;;;;;;x
urban_lisbon;Urbano;;;;;;;;;;;;;x
urban_liverpool;Urbano;;;;;;;;;;;;;x
urban_ljubljana;Urbano;;;;;;;;;;;;;x
urban_lodz;Urbano;;;;;;;;;;;;;x
urban_london;Urbano;;;;;;;;;;;;;x
urban_los_angeles;Urbano;;;;;;;;;;;;;x
urban_lubeck;Urbano;;;;;;;;;;;;;x
urban_lutsk;Urbano;;;;;;;;;;;;;x
urban_luxembourg;Urbano;;;;;;;;;;;;;x
urban_lvov;Urbano;;;;;;;;;;;;;x
urban_lyon;Urbano;;;;;;;;;;;;;x
urban_macao;Urbano;;;;;;;;;;;;;x
urban_madras;Urbano;;;;;;;;;;;;;x
urban_madrid;Urbano;;;;;;;;;;;;;x
urban_magdeburg;Urbano;;;;;;;;;;;;;x
urban_malta;Urbano;;;;;;;;;;;;;x
urban_manama;Urbano;;;;;;;;;;;;;x
urban_manchester;Urbano;;;;;;;;;;;;;x
urban_manila;Urbano;;;;;;;;;;;;;x
urban_marseille;Urbano;;;;;;;;;;;;;x
urban_mecca;Urbano;;;;;;;;;;;;;x
urban_melbourne;Urbano;;;;;;;;;;;;;x
urban_merida;Urbano;;;;;;;;;;;;;x
urban_mexico_city;Urbano;;;;;;;;;;;;;x
urban_milan;Urbano;;;;;;;;;;;;;x
urban_minsk;Urbano;;;;;;;;;;;;;x
urban_mogadishu;Urbano;;;;;;;;;;;;;x
urban_mombasa;Urbano;;;;;;;;;;;;;x
urban_monaco;Urbano;;;;;;;;;;;;;x
urban_monrovia;Urbano;;;;;;;;;;;;;x
urban_monterrey;Urbano;;;;;;;;;;;;;x
urban_montevideo;Urbano;;;;;;;;;;;;;x
urban_montreal;Urbano;;;;;;;;;;;;;x
urban_moscow;Urbano;;;;;;;;;;;;;x
urban_mosul;Urbano;;;;;;;;;;;;;x
urban_mukden;Urbano;;;;;;;;;;;;;x
urban_munich;Urbano;;;;;;;;;;;;;x
urban_muscat;Urbano;;;;;;;;;;;;;x
urban_nagasaki;Urbano;;;;;;;;;;;;;x
urban_nagpur;Urbano;;;;;;;;;;;;;x
urban_namur;Urbano;;;;;;;;;;;;;x
urban_nanjing;Urbano;;;;;;;;;;;;;x
urban_naples;Urbano;;;;;;;;;;;;;x
urban_new_orleans;Urbano;;;;;;;;;;;;;x
urban_new_york;Urbano;;;;;;;;;;;;;x
urban_newcastle_upon_tyne;Urbano;;;;;;;;;;;;;x
urban_nice;Urbano;;;;;;;;;;;;;x
urban_nicosia;Urbano;;;;;;;;;;;;;x
urban_ningbo;Urbano;;;;;;;;;;;;;x
urban_nishapur;Urbano;;;;;;;;;;;;;x
urban_novocherkassk;Urbano;;;;;;;;;;;;;x
urban_nuremberg;Urbano;;;;;;;;;;;;;x
urban_oaxaca;Urbano;;;;;;;;;;;;;x
urban_odessa;Urbano;;;;;;;;;;;;;x
urban_old_tianjin;Urbano;;;;;;;;;;;;;x
urban_omsk;Urbano;;;;;;;;;;;;;x
urban_oregon_city;Urbano;;;;;;;;;;;;;x
urban_osaka;Urbano;;;;;;;;;;;;;x
urban_oslo;Urbano;;;;;;;;;;;;;x
urban_ottawa;Urbano;;;;;;;;;;;;;x
urban_ouro_preto;Urbano;;;;;;;;;;;;;x
urban_palermo;Urbano;;;;;;;;;;;;;x
urban_paris;Urbano;;;;;;;;;;;;;x
urban_peking;Urbano;;;;;;;;;;;;;x
urban_perth;Urbano;;;;;;;;;;;;;x
urban_pest;Urbano;;;;;;;;;;;;;x
urban_philadelphia;Urbano;;;;;;;;;;;;;x
urban_pittsburgh;Urbano;;;;;;;;;;;;;x
urban_plymouth;Urbano;;;;;;;;;;;;;x
urban_podgorica;Urbano;;;;;;;;;;;;;x
urban_pola;Urbano;;;;;;;;;;;;;x
urban_poltava;Urbano;;;;;;;;;;;;;x
urban_pondicherry;Urbano;;;;;;;;;;;;;x
urban_port_arthur;Urbano;;;;;;;;;;;;;x
urban_porto_alegre;Urbano;;;;;;;;;;;;;x
urban_portsmouth;Urbano;;;;;;;;;;;;;x
urban_potosi;Urbano;;;;;;;;;;;;;x
urban_poznan;Urbano;;;;;;;;;;;;;x
urban_prague;Urbano;;;;;;;;;;;;;x
urban_pretoria;Urbano;;;;;;;;;;;;;x
urban_pusan;Urbano;;;;;;;;;;;;;x
urban_pyongyang;Urbano;;;;;;;;;;;;;x
urban_qingdao;Urbano;;;;;;;;;;;;;x
urban_qom;Urbano;;;;;;;;;;;;;x
urban_quebec;Urbano;;;;;;;;;;;;;x
urban_quito;Urbano;;;;;;;;;;;;;x
urban_recife;Urbano;;;;;;;;;;;;;x
urban_rennes;Urbano;;;;;;;;;;;;;x
urban_reval;Urbano;;;;;;;;;;;;;x
urban_richmond;Urbano;;;;;;;;;;;;;x
urban_riga;Urbano;;;;;;;;;;;;;x
urban_rio_de_janeiro;Urbano;;;;;;;;;;;;;x
urban_riyadh;Urbano;;;;;;;;;;;;;x
urban_rome;Urbano;;;;;;;;;;;;;x
urban_rostov;Urbano;;;;;;;;;;;;;x
urban_rotterdam;Urbano;;;;;;;;;;;;;x
urban_rouen;Urbano;;;;;;;;;;;;;x
urban_saigon;Urbano;;;;;;;;;;;;;x
urban_salonika;Urbano;;;;;;;;;;;;;x
urban_salvador_de_bahia;Urbano;;;;;;;;;;;;;x
urban_samarkand;Urbano;;;;;;;;;;;;;x
urban_san_francisco;Urbano;;;;;;;;;;;;;x
urban_san_juan;Urbano;;;;;;;;;;;;;x
urban_san_marino;Urbano;;;;;;;;;;;;;x
urban_san_salvador;Urbano;;;;;;;;;;;;;x
urban_sanaa;Urbano;;;;;;;;;;;;;x
urban_santiago;Urbano;;;;;;;;;;;;;x
urban_santo_domingo;Urbano;;;;;;;;;;;;;x
urban_sao_paulo;Urbano;;;;;;;;;;;;;x
urban_sarajevo;Urbano;;;;;;;;;;;;;x
urban_saratov;Urbano;;;;;;;;;;;;;x
urban_seoul;Urbano;;;;;;;;;;;;;x
urban_sevastopol;Urbano;;;;;;;;;;;;;x
urban_seville;Urbano;;;;;;;;;;;;;x
urban_shanghai;Urbano;;;;;;;;;;;;;x
urban_sheffield;Urbano;;;;;;;;;;;;;x
urban_shiraz;Urbano;;;;;;;;;;;;;x
urban_simferopol;Urbano;;;;;;;;;;;;;x
urban_simla;Urbano;;;;;;;;;;;;;x
urban_singapore;Urbano;;;;;;;;;;;;;x
urban_sinope;Urbano;;;;;;;;;;;;;x
urban_sitka;Urbano;;;;;;;;;;;;;x
urban_skopje;Urbano;;;;;;;;;;;;;x
urban_smyrna;Urbano;;;;;;;;;;;;;x
urban_sochi;Urbano;;;;;;;;;;;;;x
urban_sofia;Urbano;;;;;;;;;;;;;x
urban_sokoto;Urbano;;;;;;;;;;;;;x
urban_southampton;Urbano;;;;;;;;;;;;;x
urban_st_john;Urbano;;;;;;;;;;;;;x
urban_st_louis;Urbano;;;;;;;;;;;;;x
urban_st_petersburg;Urbano;;;;;;;;;;;;;x
urban_stettin;Urbano;;;;;;;;;;;;;x
urban_stockholm;Urbano;;;;;;;;;;;;;x
urban_strasburg;Urbano;;;;;;;;;;;;;x
urban_stuttgart;Urbano;;;;;;;;;;;;;x
urban_surat;Urbano;;;;;;;;;;;;;x
urban_sydney;Urbano;;;;;;;;;;;;;x
urban_szombathely;Urbano;;;;;;;;;;;;;x
urban_tabriz;Urbano;;;;;;;;;;;;;x
urban_taipei;Urbano;;;;;;;;;;;;;x
urban_tallinn;Urbano;;;;;;;;;;;;;x
urban_tananarive;Urbano;;;;;;;;;;;;;x
urban_tangier;Urbano;;;;;;;;;;;;;x
urban_tashkent;Urbano;;;;;;;;;;;;;x
urban_tblisi;Urbano;;;;;;;;;;;;;x
urban_tegucigalpa;Urbano;;;;;;;;;;;;;x
urban_tehran;Urbano;;;;;;;;;;;;;x
urban_tenerife;Urbano;;;;;;;;;;;;;x
urban_thimpu;Urbano;;;;;;;;;;;;;x
urban_timbuktu;Urbano;;;;;;;;;;;;;x
urban_tirana;Urbano;;;;;;;;;;;;;x
urban_tokyo;Urbano;;;;;;;;;;;;;x
urban_toronto;Urbano;;;;;;;;;;;;;x
urban_toulon;Urbano;;;;;;;;;;;;;x
urban_toulouse;Urbano;;;;;;;;;;;;;x
urban_trabzon;Urbano;;;;;;;;;;;;;x
urban_trieste;Urbano;;;;;;;;;;;;;x
urban_tripoli;Urbano;;;;;;;;;;;;;x
urban_tunis;Urbano;;;;;;;;;;;;;x
urban_turin;Urbano;;;;;;;;;;;;;x
urban_turkestan;Urbano;;;;;;;;;;;;;x
urban_ulaan_baatar;Urbano;;;;;;;;;;;;;x
urban_valencia;Urbano;;;;;;;;;;;;;x
urban_valencia_vnz;Urbano;;;;;;;;;;;;;x
urban_valparaiso;Urbano;;;;;;;;;;;;;x
urban_vancouver;Urbano;;;;;;;;;;;;;x
urban_varna;Urbano;;;;;;;;;;;;;x
urban_vatican_city;Urbano;;;;;;;;;;;;;x
urban_venice;Urbano;;;;;;;;;;;;;x
urban_veracruz;Urbano;;;;;;;;;;;;;x
urban_victoria;Urbano;;;;;;;;;;;;;x
urban_vienna;Urbano;;;;;;;;;;;;;x
urban_villahermosa;Urbano;;;;;;;;;;;;;x
urban_vilnius;Urbano;;;;;;;;;;;;;x
urban_vladivostok;Urbano;;;;;;;;;;;;;x
urban_warsaw;Urbano;;;;;;;;;;;;;x
urban_washington;Urbano;;;;;;;;;;;;;x
urban_weihaiwei;Urbano;;;;;;;;;;;;;x
urban_wilhelmshaven;Urbano;;;;;;;;;;;;;x
urban_xian;Urbano;;;;;;;;;;;;;x
urban_yokohama;Urbano;;;;;;;;;;;;;x
urban_zadar;Urbano;;;;;;;;;;;;;x
urban_zagreb;Urbano;;;;;;;;;;;;;x
urban_zanzibar;Urbano;;;;;;;;;;;;;x
urban_zurich;Urbano;;;;;;;;;;;;;x
wonder_easter_island;Macchia Insulare;;;;;;;;;;;;;x
wonder_giza;Savana Allagata;;;;;;;;;;;;;x
wonder_grand_canyon;Arbusteto Montano;;;;;;;;;;;;;x
wonder_mount_ararat;Prateria Collinare;;;;;;;;;;;;;x
wonder_victoria_falls;Bosco Secco;;;;;;;;;;;;;x
woods;Bosco;;;;;;;;;;;;;x
woods_dry;Bosco Secco;;;;;;;;;;;;;x
woods_wet;Giungla Rada;;;;;;;;;;;;;x
